session_id,regime,capacity_ah,health_factor,ohmic_resistance,ambient_temp,max_current,shock_steps
273,gaussian,65.19805982693441,1.0069346806728778,0.010172742848123077,29.26773777186693,50.28640949208773,0
274,gaussian,57.31353993851579,0.9209041486376309,0.012195065675928237,24.760563008845168,56.59273491631295,0
275,gaussian,67.81731312932415,0.9300836590691315,0.012033473362480536,30.96832694491252,84.49402939532126,0
276,gaussian,61.85544844417032,0.987350574381265,0.019671176813996064,29.408375966833205,61.91396740739492,0
277,gaussian,51.64349868329478,1.0151200834388616,0.020229902647321024,31.929822453325258,36.73643762911582,0
278,gaussian,55.139233732571476,0.9824650705514817,0.019889292243667794,23.119442101517656,36.88580938563499,0
279,gaussian,53.76040752654762,0.9572224855615155,0.021032818512615157,25.20627028021179,63.67287148582491,0
280,gaussian,69.12693226513639,0.9965806081485509,0.015913996450023674,27.0180056630197,66.01093117791623,0
281,gaussian,70.12452350825718,0.9706243425907061,0.011066481440229115,21.87623986327716,80.86864744396013,0
282,gaussian,54.3453616719851,0.9679700630636469,0.011026058040645147,29.771418542699433,40.338315837540975,0
283,gaussian,66.9114085609205,1.02380485571627,0.01275162567285133,19.758738825518936,52.832975205285784,0
284,gaussian,61.84730749395399,0.9240037386554302,0.012333453217242845,31.149932161732885,56.54092082278545,0
285,gaussian,62.7333398032313,1.0289809193205135,0.010692546034271798,31.059684119494293,35.45607682757875,0
286,gaussian,58.7142316117263,0.944829592259471,0.010632810167838513,20.83461378852488,65.92453637360862,0
287,gaussian,53.13919247148867,0.9332343634264522,0.017251504827915477,18.75024026526512,80.28502449964382,0
288,gaussian,60.226659093740466,0.9290026789531128,0.015439478488067834,23.729152507543837,35.11018544045186,0
289,gaussian,69.1817476501881,0.9283442001754183,0.010627132609478835,26.431312404711655,38.18810364859079,0
290,gaussian,62.462574937673466,0.967962490354637,0.011912990423684867,22.902631213571812,78.80719100016731,0
291,gaussian,69.06727794237212,0.9259270134486343,0.016277587299538158,30.843650939143295,58.660936594078194,0
292,gaussian,69.07588488922416,0.999947270276219,0.015806515306466953,21.010165388627517,53.56925991206728,0
293,gaussian,58.63288176967146,1.0084103328368397,0.019705232682935597,30.82907065562346,66.68256011841817,0
294,gaussian,65.3443845479876,0.9586454874219481,0.018684690807497576,18.556726877531418,40.38151982628783,0
295,gaussian,50.05476021377771,0.9251615338225568,0.016008491313503567,30.87278475423974,43.20829213529843,0
296,gaussian,67.47562672531484,0.968417322424368,0.014234032178270172,27.202523466774824,53.362303066540825,0
297,gaussian,60.10397747380648,0.9433191972314626,0.010244971855568991,28.2918091279655,70.28777495824285,0
298,gaussian,71.30253826109929,0.9671607788299987,0.01571557099749324,29.063621294034977,83.30520078523,0
299,gaussian,63.4383972272963,1.0209755903959519,0.019963111404112843,25.776248342739084,35.22968565751414,0
300,gaussian,51.149323855022296,0.9272213066436774,0.013267758576744029,26.402780288242806,42.79503318601378,0
301,gaussian,60.72406883655857,0.9587917857729944,0.019690030160573142,30.7004210059496,58.00874295861334,0
302,gaussian,53.3715167990633,1.0098121908751343,0.011932826685851404,25.48798690895623,70.99667418888669,0
303,gaussian,50.254292146936834,1.0159753879627895,0.021398312386647498,20.581740651729685,72.74994577557706,0
304,gaussian,53.18509854670811,0.9352411566413653,0.015622791906352402,20.638390941093206,39.48335193420225,0
305,gaussian,50.213730864883885,0.9763644203669299,0.012526593660106573,19.119430795851823,53.79505055220916,0
306,gaussian,48.41432999239386,0.9425678961118871,0.014224184186554733,18.863150682979555,35.17417145129801,0
307,gaussian,52.85320544174524,1.0272712556489254,0.015545103397784895,20.886754450978312,73.74830821024403,0
308,gaussian,54.92572549620596,0.9605192140552977,0.014622578332903187,18.93673458500406,39.670159472169125,0
309,gaussian,59.740946574804404,1.0122427928095523,0.017071058517232222,30.004896550104192,72.99488142198992,0
310,gaussian,56.22027273906143,1.0134014719092679,0.011776786951612283,26.96856382647251,78.91589041687689,0
311,gaussian,49.78114810631792,0.9729072161904175,0.014215189451604144,24.301312577337438,78.87709150828806,0
312,gaussian,70.87351806885454,0.9427407895787386,0.010757304414754039,19.231244139758168,55.27053285098715,0
313,gaussian,58.43003818018124,0.9765134590344657,0.017375114695348533,22.89726103287832,76.97871918474634,0
314,gaussian,67.27200860281411,0.996392769351632,0.010508331225634111,22.602945892022667,44.267959675232625,0
315,gaussian,67.75902493295743,0.9529739717137062,0.01524972586153589,22.95219596135094,76.82322632203395,0
316,gaussian,63.17883482823871,0.9588640381512824,0.013596135921962405,20.77680134379426,59.40285594049479,0
317,gaussian,63.963170242371866,1.0103892000532697,0.02190144523960012,22.30747310165748,51.55068173409666,0
318,gaussian,58.712127084753256,1.002494211765046,0.018849259441456087,28.132622325736875,54.84976360421591,0
319,gaussian,63.0033501267357,0.956311464810577,0.012763280747520025,18.528812458527256,49.36009427096464,0
320,gaussian,57.2361844703203,1.00833760337151,0.018772423382253652,22.218878463302648,55.46829032936623,0
321,gaussian,53.09999891758667,0.945843582077493,0.019534852731677196,25.00446468397469,48.043598625171484,0
322,gaussian,48.72238413478476,0.9502866278075965,0.02168737887700293,21.45394400096992,41.437517530990604,0
323,gaussian,63.08736969130452,1.0068378160530282,0.011376633809040165,30.688885747166992,43.43919596242174,0
324,gaussian,59.206476318132445,1.000490901456308,0.021773421774698133,26.975907109997113,54.5787892723656,0
325,gaussian,55.22976550874873,0.9897187065459903,0.017712625334756656,24.759044260900943,64.16718529129345,0
326,gaussian,64.38319858460214,0.935589263362707,0.012374563214858605,28.98014393673182,53.99910064405009,0
327,gaussian,58.09069863819735,0.9267321533765378,0.017143464132823943,27.985004324900547,82.11997894913682,0
328,gaussian,62.76897614943399,1.0019089787806605,0.017734401251784594,19.61716733702813,48.65450521647818,0
329,gaussian,59.158836559789776,0.9998603206909816,0.0104282261813362,18.692135962743734,43.85316983757099,0
330,gaussian,60.537227185384594,0.9406192520610027,0.019521308452682407,22.145789021396883,50.765601050055615,0
331,gaussian,52.25797325577708,1.012180300755551,0.01680604898297799,21.060254918350505,60.03031127682538,0
332,gaussian,53.259305375229395,0.975605178536686,0.015757382812302205,27.85281879764042,72.8424496102482,0
333,gaussian,67.22720201488819,0.9850864368322467,0.02097684657764224,26.20262352341999,67.95452136752124,0
334,gaussian,53.30813685788447,0.9436842318006395,0.018829054992776855,26.723513091842936,76.41319970849462,0
335,gaussian,59.061865765246296,1.009141145557866,0.010511720480073202,26.129327598064933,43.82253038414555,0
336,gaussian,62.12614373882266,1.0019209768561095,0.011885770071242302,18.166389963431175,38.10775038106345,0
337,gaussian,63.89363036353548,1.0259432713079801,0.02187586540960689,25.34824250138847,78.60082473649578,0
338,gaussian,63.14423390071782,1.0170708506047317,0.02011318116091088,24.64571172604315,75.43644600382098,0
339,gaussian,70.38709972505123,0.940911895001696,0.021529847543893196,20.616050732680385,40.46278267286557,0
340,gaussian,64.59196960923867,0.9581722022044186,0.017223915865961118,25.76310320298747,74.67331558495769,0
341,gaussian,59.09265822246765,0.9425404395428277,0.018321778888311945,23.221475594012276,52.6935921440999,0
342,gaussian,69.26719889915512,0.9237348284012509,0.01570292050660329,18.93862670295786,59.84199632054733,0
343,gaussian,69.8134778530641,1.0152408238255475,0.013483104370852017,29.67138711769853,62.71265529370431,0
344,gaussian,49.51068609633089,0.9908407515268329,0.01001326328676218,28.099289593325537,58.18682514548598,0
345,gaussian,64.47901924977832,0.96304011922954,0.013381553762748272,29.137621672119003,49.08853129201409,0
346,gaussian,69.1755603664374,0.9457538273862623,0.019861528915237698,30.871892317566747,74.03249784207549,0
347,gaussian,66.75581448650959,0.9266762939758635,0.010463661804662974,23.450407040895637,55.903741390204644,0
348,gaussian,66.45354930627727,0.9987335727960848,0.019834108747266162,27.2900860298594,69.06059801176826,0
349,gaussian,50.966455509264044,0.9604682638291065,0.021741935175366604,23.822559879402363,38.63836403081865,0
350,gaussian,65.51347667078045,0.9862408649380184,0.020246871410228795,23.444337806814005,58.23152954968039,0
351,gaussian,55.711366983164105,0.9476936773040576,0.02007009612832795,28.108447514949116,36.58133610651252,0
352,gaussian,61.42047835532723,1.0223283646027386,0.015276713376425648,28.384006471005247,76.91165787505196,0
353,gaussian,53.77756811809741,0.9501483036471485,0.01621013944528674,21.309930137252735,38.87730901770589,0
354,gaussian,58.18813279664367,0.9839440564375815,0.015756096543251122,19.13156072531694,69.0080032709919,0
355,gaussian,69.3554357660291,0.9742794238575445,0.018051520901273394,20.518472465264487,63.4782744366074,0
356,gaussian,62.0295620033577,0.9848131604665538,0.016039229664481888,25.944723538676122,40.39685888836902,0
357,gaussian,67.07032334904886,0.9324180298742036,0.01745329121853493,30.305156907826966,41.82297883579988,0
358,gaussian,68.11961353769055,0.9389629226480604,0.019976309057344623,31.977169429262986,41.7537940145414,0
359,gaussian,62.163302093433266,1.0154286834004442,0.02156265046058732,31.95738934848981,76.01165864405417,0
360,gaussian,59.83056333327395,0.9510652168684028,0.010588180633076757,25.561207448082698,77.08037215106128,0
361,gaussian,58.16396511000336,1.0217906601364253,0.015695192296382107,24.92312968926092,36.98184356986524,0
362,gaussian,60.63248408501256,0.9837543978778958,0.013929672788066864,21.06392988031705,82.04827582382907,0
363,gaussian,61.612492608769706,0.9444021258506458,0.010757238554763718,27.959042161996983,62.69829827762244,0
364,gaussian,70.70710502228552,1.0154721805307059,0.01601124371784985,25.788566200556588,43.28277264456595,0
365,gaussian,49.404015083964765,0.9823624608112866,0.021458179895299696,19.804668012645624,78.90097815223223,0
366,gaussian,68.12346163002775,0.9368526011271243,0.016811399358276344,30.30761459466293,66.45538221825845,0
367,gaussian,67.74926028138637,1.0132741234090803,0.01767588861692877,24.82795037314645,69.79764985224742,0
368,gaussian,61.41302229194184,1.023989959791845,0.012373694689604236,21.403069358911942,74.36611559912524,0
369,gaussian,49.397424457456715,0.9830506118455755,0.012373385781195062,27.863237833614043,47.83282749245179,0
370,gaussian,66.65585387911459,0.9787009571491704,0.021847308200518452,19.271472170494224,74.71174436241205,0
371,gaussian,59.069156082095944,0.9862730266331344,0.021405504353855572,24.85769024576426,77.84506265081112,0
372,gaussian,64.28180011406471,0.992980758318555,0.016679301271659962,29.921172799495373,50.384897142056886,0
373,gaussian,61.52616185011611,1.023491330431574,0.021120193352286702,25.20658639960807,80.39385272175599,0
374,gaussian,66.4375489083919,0.9495238574124312,0.018172596435962834,26.523328912044153,70.43080172393441,0
375,gaussian,59.81997803792801,0.9329876486489926,0.018223584609724588,29.079664525360364,57.24030287992379,0
376,gaussian,67.70231274898782,0.9675509561523954,0.017014820069333303,28.169738520884508,35.09523757068814,0
377,gaussian,61.8374699222198,0.9681221376165347,0.014376451915759324,22.049101584685438,42.90953946290517,0
378,gaussian,59.86831471849046,0.9347061963112353,0.019346237818093272,31.133984417411423,57.20110613111897,0
379,gaussian,50.916149693152164,1.0274881234948772,0.01711194846195829,26.093948721828234,76.73606628531437,0
380,gaussian,59.75073152089227,0.9304370726483353,0.012180675999143584,30.756125498296832,63.014404461768166,0
381,gaussian,57.17517099699606,0.9895036582447183,0.015577789071284731,21.21414782591545,52.205805166186366,0
382,gaussian,68.94737838655367,0.9749657812445235,0.013668731487836747,22.075270863348152,71.57532059098236,0
383,gaussian,60.429758800342164,0.9375822265799809,0.014204346436999832,18.442104395350416,84.63036332506782,0
384,gaussian,52.06929323475652,0.9920199468438688,0.012258088002744881,21.460279889686362,40.27504424243554,0
385,gaussian,52.814981569203596,0.9785990611003766,0.01890575822668667,28.671324231587214,52.520740820894055,0
386,gaussian,59.02814384248212,0.9874606369025076,0.021776614168531664,25.397623483330783,38.57610447698454,0
387,gaussian,50.22674511473045,0.9506315497128315,0.015343102063605656,18.108780731346936,63.333224252330076,0
388,gaussian,58.732514057855056,0.959063005447825,0.020434212040014055,19.096482483250057,74.64049291209031,0
389,gaussian,61.72500542382622,0.9297628990489338,0.01023521968756413,27.39361336795706,38.80210428515735,0
390,gaussian,59.987686078006504,0.9551002256937129,0.010641285075210335,19.354321520803122,74.87677604559047,0
391,gaussian,48.63754934133383,1.0266177918825574,0.014124145046137331,25.928273392893423,55.09219573576586,0
392,gaussian,55.96553978621899,1.0127847438107664,0.018586461823475953,31.082273760397882,67.32974429828111,0
393,gaussian,52.767657020302195,0.9855677526033438,0.01698100727576718,31.32729461544421,65.94063250368308,0
394,gaussian,54.00266531910234,0.9612857707276522,0.017990178829729357,22.91859911692812,82.27496717271534,0
395,gaussian,71.17343312167472,0.9251602299555327,0.017469799484423933,22.76113585263733,81.73573776894756,0
396,gaussian,66.66523553436643,0.9277138051355477,0.019638587440230212,22.663101794079687,57.39212143371915,0
397,gaussian,65.41031309582496,1.0242904722127715,0.02000913899148171,24.360540648674444,47.65383142966511,0
398,gaussian,48.05114504228083,0.9666156236926696,0.011371345365684129,20.63121462717184,77.00795656673938,0
399,gaussian,58.89621121008879,1.0227744491591348,0.014449126113863115,27.82946176236947,67.32827466036443,0
400,gaussian,56.5704949789867,0.9301111497316175,0.012333823652672434,22.68190602506377,60.002011484248186,0
401,gaussian,53.33162387796098,0.9257632178814151,0.014857713365525903,21.8466149735444,71.24059205407589,0
402,gaussian,57.51442070874408,0.9292527483539946,0.011804198093562993,27.569177834967817,40.864463856869584,0
403,gaussian,58.46281010852226,0.9262411780476127,0.01688377782238091,21.630006275824435,56.48793449455492,0
404,gaussian,62.98269127740535,0.9408756370983349,0.018467870566704757,21.398026301639042,67.27606140395247,0
405,gaussian,57.32975519516218,0.9315742322221535,0.012212648864890046,26.168053981185018,50.7729557745846,0
406,gaussian,68.84753109046176,0.9539957603122212,0.013803219017786868,23.66802493574626,53.068114233415976,0
407,gaussian,66.34171270882307,1.0255267799150647,0.015899282546765186,24.783593615919337,38.40566415788259,0
408,gaussian,64.64852137971235,1.0149047527267654,0.015173829136278265,24.984956308228927,82.07429598196893,0
409,gaussian,57.669559056508106,0.9441311375979351,0.021756498024562605,24.93684900967817,42.23528182612096,0
410,gaussian,58.045762566717585,0.9303263078786685,0.02124535364248404,31.464049582446222,48.143474581225775,0
411,gaussian,57.08012137952298,0.9466502506026013,0.01936371756887984,25.14327677902307,60.80938364646353,0
412,gaussian,54.443415841804416,0.9908191990720266,0.013659454393437307,26.337777792381118,50.59538823204291,0
413,gaussian,62.02991085153254,0.9354536453886243,0.015033813331390089,26.929264623104633,49.915011463152965,0
414,gaussian,52.57879253201189,0.9355845492357953,0.022042835807025492,20.13487749451088,49.555998425798464,0
415,gaussian,70.20180187350668,1.0104749177178687,0.012894862734709975,27.818375159384573,84.95134932985569,0
416,gaussian,52.3836322679428,0.9660406121433324,0.013098079151762212,19.71378219455348,57.92449041930362,0
417,gaussian,53.61980645745214,0.9870297974720111,0.015660233224977615,27.390853283288386,63.234105963458475,0
418,gaussian,70.01835576971385,1.0091603028305562,0.01977682588577857,30.574775305889,65.45934031714512,0
419,gaussian,58.13729270217232,0.923204930725962,0.020690050139127072,23.780264251924876,76.28469994359594,0
420,gaussian,65.65360152629938,0.9541353013441203,0.010087730898089592,24.306968838507313,40.86478276423087,0
421,gaussian,68.2967503253758,0.9708812014149577,0.015898239087521936,28.885528787363107,79.41877351740862,0
422,gaussian,57.70720494115662,0.9944264181824194,0.01602854015063318,27.776988879524108,73.82374852579945,0
423,gaussian,55.040517682348636,0.9439372353778958,0.011516746333444274,22.17910886653265,38.21068820796363,0
424,gaussian,50.584920290571745,1.0267205023224113,0.01769288814373349,24.525726028939246,58.150873479053516,0
425,gaussian,57.8405772957154,0.9686379243126829,0.011767570919172366,29.475869508729343,39.16182162943584,0
426,gaussian,50.35125916561048,0.9958698693522297,0.015219961754688005,29.08284271605423,51.87064254273249,0
427,gaussian,67.8497807175344,1.006818467896196,0.013736879565643931,20.374889454125835,52.3433266386571,0
428,gaussian,62.9949320374869,1.0176310914854383,0.012994956898038418,25.79254441664196,68.53311024253708,0
429,gaussian,57.07069172097079,0.9567344759469789,0.017740512783821837,26.46890084311481,60.75126627466611,0
430,gaussian,66.87068403248999,0.9294606530775164,0.018323483750881216,30.69977453324482,44.89434795778673,0
431,gaussian,64.26926029992018,0.9842535022862433,0.01162693654072572,25.013357177572438,49.20175224211488,0
432,gaussian,51.62498876778169,0.9443331513991563,0.018044256800050784,25.381956074359053,45.22439449611764,0
433,gaussian,59.50767044731592,0.9520480821664437,0.01723563491053601,18.349034851770636,74.16555997037807,0
434,gaussian,59.616374747044205,1.0130201362908302,0.0118304346503759,26.640811306326153,64.50823579790801,0
435,gaussian,51.17953166343028,0.9665533367860479,0.017449582763511686,29.196379874633752,58.13603975802998,0
436,gaussian,57.82384101078651,1.018442683544039,0.01422810375411451,30.610730439831165,36.45689132724356,0
437,gaussian,70.97009561474819,0.968100453044461,0.020279565245239155,31.129784282813752,38.06811580371168,0
438,gaussian,71.06762799119309,0.974480677143457,0.017873507505431346,28.689308506298566,78.34282249924433,0
439,gaussian,66.46151078311048,1.0026848959066035,0.0195542440633092,31.945191325710667,48.60421975385799,0
440,gaussian,71.17379565779524,1.0225525444145678,0.019529308569530286,19.17314956510125,41.578552372571124,0
441,gaussian,51.267593274299045,0.9432915124098123,0.01680227938872353,31.129189526613978,47.92119945481097,0
442,gaussian,69.65922275896897,0.9784980865144342,0.011732753634416643,31.691352367682487,54.44611343688461,0
443,gaussian,71.0229019425977,0.9468336936991033,0.019938749135270894,25.947861260577923,54.04312427633103,0
444,gaussian,50.18681841198931,0.976555186049761,0.01596464137363481,23.270602631790492,77.29126029398937,0
445,gaussian,51.603920055713644,0.9242665431775803,0.014865394425494144,29.53541743115356,39.4607673275185,0
446,gaussian,66.31890055895428,0.9383451656996663,0.015137185179211303,31.23219663405488,64.68625964692805,0
447,gaussian,64.64165396943608,0.9510787918472147,0.010448154958487051,23.81692695518734,50.946850671806175,0
448,gaussian,53.99018130939026,0.9782733845358692,0.014670904022329585,23.630658196253094,65.71462073194381,0
449,gaussian,62.925329994732735,1.0115486185317129,0.01839631105500154,26.57824023466788,82.49979659975932,0
450,gaussian,55.18654506285212,1.02077681203129,0.01933592237092912,31.09518210662522,84.57860776521065,0
451,gaussian,56.06667010166512,1.0098759036666987,0.01935043552261777,19.84424405030249,58.723368531078606,0
452,gaussian,68.09604199378906,0.9341314335003924,0.019656827827182116,29.010863048187055,37.14926454681962,0
453,gaussian,61.71531972126469,0.9732175044170247,0.011167943232962736,25.282073456878713,78.20377570744961,0
454,gaussian,60.06638257461215,0.9622027281969227,0.013742188908638759,27.384770408326347,67.43663565609486,0
455,gaussian,63.36724495963202,0.9663443582892135,0.02069481155774556,20.53451780679889,45.206119011555025,0
456,gaussian,68.50735979973443,1.0166323952603653,0.021567561884041325,18.58418402527103,47.91751771015477,0
457,gaussian,49.46615521898524,0.9896645436565765,0.01621755155699432,22.961866238815553,77.70197064409643,0
458,gaussian,59.82193883192275,1.0079697021195984,0.017845854746013575,25.090364950282243,59.83431179010178,0
459,gaussian,52.9699858019743,0.9632037588862724,0.011337144005338286,26.092099235038802,74.03904078025454,0
460,gaussian,48.62557266126037,1.0177178810707717,0.018934990590894634,28.96077734433681,43.78758980000289,0
461,gaussian,68.08079764425194,1.0200957113877185,0.011262159354699416,31.335709713302997,39.95941382706575,0
462,gaussian,49.22734532820115,1.014407802226004,0.014938710382629571,19.160478197130725,35.92551219977839,0
463,gaussian,64.68786379092887,1.0100518184005034,0.013958649807199025,19.843322955163167,58.00240072188603,0
464,gaussian,53.98324109557743,1.021411048790102,0.015116126608527103,20.074317398433138,80.20483217262664,0
465,gaussian,66.57683532129178,0.9927642951513537,0.016288054589670337,19.53732289265421,72.39166864051919,0
466,gaussian,55.79082824472468,0.9364556738152627,0.01922169596721237,20.960697718996688,76.13579008590551,0
467,gaussian,57.22869038797853,0.9996632735040568,0.02006290806746136,25.29810763877795,82.39509577126846,0
468,gaussian,51.698709453248995,0.925941623115336,0.021863075591109424,25.925242070058214,66.5065349119536,0
469,gaussian,53.369183428035115,1.023639518479993,0.015763656385408373,23.540033546162707,42.17871847791959,0
470,gaussian,49.410116310289354,0.933764922211754,0.016602700124175543,28.98772178857414,45.22687213251207,0
471,gaussian,70.103708075771,0.9691592743102201,0.014387466839450696,20.72267754246309,37.49394995079594,0
472,gaussian,64.05636072904063,0.9800542541815153,0.01611013852645533,25.669396878310547,70.4092874870743,0
473,gaussian,70.07691615768456,1.0012446846460186,0.012707090746287368,20.10314255476853,36.7032636050286,0
474,gaussian,58.21534566383427,1.0249576333222357,0.016480251143420648,18.39019003928906,68.74729934914214,0
475,gaussian,52.81761697679932,0.9878986125001306,0.013284163993972692,29.191854342879143,81.49402715719474,0
476,gaussian,54.77465433229615,0.9777490665077515,0.01260022474809799,28.748110095437713,74.4405965783499,0
477,gaussian,71.25651607383672,0.931306911522475,0.01554006955471821,29.67233121227584,44.99962405614056,0
478,gaussian,62.99849715525789,0.9957539967447877,0.01172978684139283,22.32178772109742,49.074670281909796,0
479,gaussian,58.627566425001476,1.014283452365214,0.011276422760248633,29.605669054681464,50.665956559471155,0
480,uniform,48.29896479148447,1.0141145233673778,0.017731337058581615,25.85597035681284,51.314318406077376,0
481,uniform,61.59627436233646,0.9356512331409325,0.022120581276426233,20.364091291942117,79.31732228392985,0
482,uniform,56.55816450734034,1.0241718575556242,0.01057611422433862,22.633609042198465,40.42622382364209,0
483,uniform,55.64775367210656,0.9579178550681309,0.011401251994004248,26.745806104276042,66.43426059751911,0
484,uniform,54.385845635298,0.9582950090017378,0.011001553294955016,25.496487252750946,54.97070131467527,0
485,uniform,57.7583298785295,0.9795111369928717,0.012220353260816096,22.426822315103657,59.04507934005595,0
486,uniform,61.266618819057314,1.0287989369581731,0.01597201339166725,20.431371969960967,63.25182010330231,0
487,uniform,55.58511493097973,0.971093967901935,0.018559573480551587,19.357860274085557,77.33668401054692,0
488,uniform,64.52309899180605,0.9367684490022852,0.012972995235296906,29.406483462928676,78.66837037302881,0
489,uniform,57.544032552509556,0.9811635025588716,0.012339900386405684,25.019790338666837,70.96282828462519,0
490,uniform,52.168133487304246,0.9920941020587881,0.01332776346884529,21.069210935458614,59.02324918701375,0
491,uniform,48.821004826891766,0.984587187548561,0.01622629247352547,19.047351591221176,53.07780440693972,0
492,uniform,57.34490882592054,1.0193096390346044,0.016153109195481526,30.82793368498477,70.41025328716812,0
493,uniform,59.52859259955653,0.9976069236648647,0.019720514574427087,24.39886042386155,80.62580960600117,0
494,uniform,70.61431354089567,0.9704640844970179,0.0138327544547369,21.720391306812346,55.274111123586096,0
495,uniform,68.70779955755324,0.9700820867788423,0.015618551034781453,27.844652871873446,40.39539321929094,0
496,uniform,67.57474945293202,0.957965927555689,0.011477510403473971,25.284526730538225,69.59983849521032,0
497,uniform,58.4193456612207,0.9319526590130727,0.0122682766917024,25.125267644112014,38.90005000100673,0
498,uniform,68.92202279255869,0.9491251140763494,0.019392314204619104,27.15489467890809,57.906969482687785,0
499,uniform,71.13887397891854,1.02211776221188,0.01726462925735221,29.420316370877412,82.84236321097023,0
500,uniform,69.18501018554619,0.927787151377386,0.019643514170852566,18.573709244048732,35.28833105086875,0
501,uniform,63.66931824525177,0.9762730980797911,0.014163638575595359,24.222984033767965,78.04529067974377,0
502,uniform,71.92310709449548,0.9437590560862024,0.013284379147064016,19.805790060984798,60.19183162482567,0
503,uniform,68.98900436478685,0.9376291122888393,0.017655328604660507,19.08530782278566,64.33517974058977,0
504,uniform,66.12436717590654,0.9395114776014536,0.014019606867021526,27.913039289005994,67.90440083383979,0
505,uniform,57.06028205786663,0.9585710541857324,0.01913518364967053,26.68246591067474,55.91446331941107,0
506,uniform,49.68122694505827,1.0152567762704487,0.01049281293303157,25.05133133047576,82.2379635020738,0
507,uniform,51.361859095224986,0.9386781108680607,0.01098365771926437,22.884674825334777,63.443717047548205,0
508,uniform,66.53695105838071,1.029790210247441,0.010731229055148447,28.79101394239032,80.64272796402443,0
509,uniform,61.609381758221424,0.9638102076176378,0.019160020702271397,20.95996902347658,54.451553722896264,0
510,uniform,60.43939773881692,0.949194474897896,0.020553915223610338,27.74249086052466,42.70906723260394,0
511,uniform,57.94663001395773,0.934719177273462,0.013556004317587267,31.402488650409122,41.493266323827996,0
512,uniform,60.14937074331279,0.9766734085620027,0.020731734837835015,29.919952266645012,70.24374611804123,0
513,uniform,66.32733558602351,0.9283479613586727,0.016991727615309236,31.447428300289424,60.34453939446162,0
514,uniform,66.28395329966243,1.016056839379285,0.011305068074588982,26.157284761375408,75.67334650968338,0
515,uniform,57.49214254308103,1.0280201820708883,0.013335137915105962,31.62330261105874,77.04137511385747,0
516,uniform,65.45306159551484,1.0281328748157317,0.01233393754111129,24.794677640679154,61.49054778470354,0
517,uniform,58.47228647552443,0.95769350010578,0.011277196718058644,25.270484482513584,61.317255088350144,0
518,uniform,63.73660953349642,1.0061075946869122,0.012772991246373594,24.909689887506076,61.95092819793874,0
519,uniform,55.27782378754827,1.0140482238707018,0.012072922759485748,18.689498550103174,53.21100574034945,0
520,uniform,68.40935988965181,1.0049824466817838,0.015326938007204062,27.71910405744434,56.38089635961995,0
521,uniform,56.80827491183201,1.0153043797943055,0.01881348902117857,27.3764421520506,79.83669887735212,0
522,uniform,69.98392628160381,0.9681291270257342,0.0165084896114548,21.353049235628415,36.96729456221292,0
523,uniform,70.09281454980515,0.9838235524619813,0.014990977109007632,19.169571603706803,81.30649782723339,0
524,uniform,58.325698828758505,1.0111527013395663,0.010815206377714772,18.59770312982299,56.15602407553372,0
525,uniform,55.02122218989283,0.9382865464475749,0.017593946692851192,18.77458260136406,58.32538569582724,0
526,uniform,48.038091153314745,0.9315364305566027,0.013788338828896487,27.119937406262956,59.6109414552285,0
527,uniform,70.14063526737925,1.0000605017316635,0.015308978968913521,20.514367297165766,50.62438421600436,0
528,uniform,52.00189548209031,0.9273811908955474,0.020207742876429548,18.850903936063144,51.866411289366994,0
529,uniform,53.51253456584363,0.9578791015125334,0.020734046515572646,18.34867173774961,74.59930398398825,0
530,uniform,50.300218617665664,0.9752402738379572,0.021817815846118964,31.385515457153904,70.45176679695831,0
531,uniform,58.718861529442414,1.0103673848920232,0.011473549047209684,25.27018895166698,62.76689239912896,0
532,uniform,66.68652876373893,0.9310076618424931,0.011631372617038475,25.92751944384431,35.36157330528951,0
533,uniform,63.09292102061913,0.942527321424875,0.011406716227562098,20.858979776025567,39.3716290442366,0
534,uniform,50.198465617600974,1.0141726809719078,0.020527747855663494,23.773595557843155,82.46632978815018,0
535,uniform,65.37408635274046,0.9346375761647674,0.019885373082454885,24.0065913053463,45.09240709776884,0
536,uniform,62.055378950810635,1.019221278613823,0.017917383682146713,20.066362301956772,46.81247843694783,0
537,uniform,70.90153824513212,1.0074629301014217,0.01365459141871665,28.193791366178804,39.98002689035848,0
538,uniform,61.97456869227761,1.0019519226628404,0.01800140224801633,31.87928115257779,68.24955085227822,0
539,uniform,63.054234597891195,0.945519995009279,0.011667952214339795,25.21190762657311,72.59332418182791,0
540,uniform,70.96947195196128,1.0196514221682027,0.018624822741536488,19.480882097147443,77.5574277128093,0
541,uniform,68.93700197297014,1.002407691515742,0.019304868039489078,20.52832143322799,67.29207770137087,0
542,uniform,50.33499366677996,1.0200129665362674,0.012569889426692684,31.564455081530514,51.32724057443063,0
543,uniform,48.147210772217775,0.9781721269675997,0.01776689227307076,21.02273497813105,62.1819943440491,0
544,uniform,67.2837870318869,1.000926890833509,0.021507022222195787,29.445504067553536,73.03812898127595,0
545,uniform,66.95466537350158,0.9754621151373307,0.014963761571084401,19.980932789526793,67.18535638600207,0
546,uniform,64.02401606273119,1.015135162220432,0.017327567879559986,25.219605283986535,64.84705273076102,0
547,uniform,63.894513706105215,1.0027140972620185,0.011893246204574052,20.53819235264111,61.927281754773134,0
548,uniform,69.72120498539067,1.0074693844276719,0.013292860933319623,20.919352233106807,40.09891390912941,0
